,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,date,hour,weekday,month,season_label,weather_label,holiday_map
2748,2011-07-03 10:00:00,3,0,0,1,30.34,34.85,66,11.0014,131,133,264,2011-07-03,10,Sunday,July,Fall,sunny,non-holiday
2749,2011-07-03 11:00:00,3,0,0,1,31.16,35.605,62,7.0015,215,175,390,2011-07-03,11,Sunday,July,Fall,sunny,non-holiday
2750,2011-07-03 12:00:00,3,0,0,1,32.8,37.88,55,7.0015,198,206,404,2011-07-03,12,Sunday,July,Fall,sunny,non-holiday
2751,2011-07-03 13:00:00,3,0,0,1,32.8,38.635,59,15.0013,248,173,421,2011-07-03,13,Sunday,July,Fall,sunny,non-holiday
2752,2011-07-03 14:00:00,3,0,0,1,33.62,39.395,56,16.9979,225,150,375,2011-07-03,14,Sunday,July,Fall,sunny,non-holiday
2753,2011-07-03 15:00:00,3,0,0,1,34.44,40.15,53,19.9995,194,182,376,2011-07-03,15,Sunday,July,Fall,sunny,non-holiday
2754,2011-07-03 16:00:00,3,0,0,1,34.44,40.15,53,19.9995,195,219,414,2011-07-03,16,Sunday,July,Fall,sunny,non-holiday
2755,2011-07-03 17:00:00,3,0,0,3,32.8,37.12,49,56.9969,181,177,358,2011-07-03,17,Sunday,July,Fall,rainly,non-holiday
2756,2011-07-03 18:00:00,3,0,0,3,32.8,37.12,49,56.9969,74,107,181,2011-07-03,18,Sunday,July,Fall,rainly,non-holiday
2757,2011-07-03 19:00:00,3,0,0,2,27.06,30.305,83,12.998,100,83,183,2011-07-03,19,Sunday,July,Fall,cloudy,non-holiday
2758,2011-07-03 20:00:00,3,0,0,3,27.06,30.305,83,0.0,83,93,176,2011-07-03,20,Sunday,July,Fall,rainly,non-holiday
2759,2011-07-03 21:00:00,3,0,0,2,27.06,30.305,83,11.0014,75,92,167,2011-07-03,21,Sunday,July,Fall,cloudy,non-holiday
2760,2011-07-03 22:00:00,3,0,0,2,27.06,30.305,78,7.0015,69,93,162,2011-07-03,22,Sunday,July,Fall,cloudy,non-holiday
2761,2011-07-03 23:00:00,3,0,0,1,26.24,28.79,83,11.0014,70,77,147,2011-07-03,23,Sunday,July,Fall,sunny,non-holiday
2762,2011-07-04 00:00:00,3,1,0,1,26.24,28.79,83,8.9981,63,77,140,2011-07-04,00,Monday,July,Fall,sunny,holiday
2763,2011-07-04 01:00:00,3,1,0,1,26.24,28.79,83,6.0032,43,76,119,2011-07-04,01,Monday,July,Fall,sunny,holiday
2764,2011-07-04 02:00:00,3,1,0,1,26.24,28.79,83,0.0,33,30,63,2011-07-04,02,Monday,July,Fall,sunny,holiday
2765,2011-07-04 03:00:00,3,1,0,1,26.24,29.545,78,0.0,13,13,26,2011-07-04,03,Monday,July,Fall,sunny,holiday
2766,2011-07-04 04:00:00,3,1,0,2,27.06,30.305,78,6.0032,8,4,12,2011-07-04,04,Monday,July,Fall,cloudy,holiday
2767,2011-07-04 05:00:00,3,1,0,2,26.24,28.79,83,8.9981,1,3,4,2011-07-04,05,Monday,July,Fall,cloudy,holiday
2768,2011-07-04 06:00:00,3,1,0,1,26.24,28.79,89,11.0014,5,11,16,2011-07-04,06,Monday,July,Fall,sunny,holiday
2769,2011-07-04 07:00:00,3,1,0,1,27.06,30.305,83,8.9981,17,19,36,2011-07-04,07,Monday,July,Fall,sunny,holiday
2770,2011-07-04 08:00:00,3,1,0,1,28.7,33.335,74,7.0015,42,44,86,2011-07-04,08,Monday,July,Fall,sunny,holiday
2771,2011-07-04 09:00:00,3,1,0,2,29.52,34.09,66,6.0032,142,96,238,2011-07-04,09,Monday,July,Fall,cloudy,holiday
2772,2011-07-04 10:00:00,3,1,0,2,31.16,34.85,55,6.0032,166,114,280,2011-07-04,10,Monday,July,Fall,cloudy,holiday
2773,2011-07-04 11:00:00,3,1,0,2,31.16,34.85,55,6.0032,177,172,349,2011-07-04,11,Monday,July,Fall,cloudy,holiday
2774,2011-07-04 12:00:00,3,1,0,2,31.98,35.605,52,0.0,237,210,447,2011-07-04,12,Monday,July,Fall,cloudy,holiday
2775,2011-07-04 13:00:00,3,1,0,2,31.98,35.605,49,0.0,242,181,423,2011-07-04,13,Monday,July,Fall,cloudy,holiday
2776,2011-07-04 14:00:00,3,1,0,1,32.8,36.365,46,0.0,235,173,408,2011-07-04,14,Monday,July,Fall,sunny,holiday
2777,2011-07-04 15:00:00,3,1,0,1,33.62,37.12,43,6.0032,224,184,408,2011-07-04,15,Monday,July,Fall,sunny,holiday
2778,2011-07-04 16:00:00,3,1,0,1,33.62,37.12,41,0.0,236,216,452,2011-07-04,16,Monday,July,Fall,sunny,holiday
2779,2011-07-04 17:00:00,3,1,0,1,32.8,36.365,46,0.0,240,196,436,2011-07-04,17,Monday,July,Fall,sunny,holiday
2780,2011-07-04 18:00:00,3,1,0,1,32.8,36.365,46,8.9981,222,196,418,2011-07-04,18,Monday,July,Fall,sunny,holiday
2781,2011-07-04 19:00:00,3,1,0,2,31.98,35.605,49,11.0014,170,205,375,2011-07-04,19,Monday,July,Fall,cloudy,holiday
2782,2011-07-04 20:00:00,3,1,0,2,31.16,34.85,55,7.0015,195,191,386,2011-07-04,20,Monday,July,Fall,cloudy,holiday
2783,2011-07-04 21:00:00,3,1,0,2,30.34,34.09,62,7.0015,195,262,457,2011-07-04,21,Monday,July,Fall,cloudy,holiday
2784,2011-07-04 22:00:00,3,1,0,2,30.34,34.09,62,8.9981,115,211,326,2011-07-04,22,Monday,July,Fall,cloudy,holiday
2785,2011-07-04 23:00:00,3,1,0,2,29.52,34.09,70,7.0015,44,94,138,2011-07-04,23,Monday,July,Fall,cloudy,holiday
2786,2011-07-05 00:00:00,3,0,1,2,28.7,32.575,65,11.0014,19,36,55,2011-07-05,00,Tuesday,July,Fall,cloudy,non-holiday
2787,2011-07-05 01:00:00,3,0,1,1,28.7,32.575,65,7.0015,15,24,39,2011-07-05,01,Tuesday,July,Fall,sunny,non-holiday
2788,2011-07-05 02:00:00,3,0,1,1,27.06,31.06,74,6.0032,8,5,13,2011-07-05,02,Tuesday,July,Fall,sunny,non-holiday
2789,2011-07-05 03:00:00,3,0,1,1,27.06,31.06,74,15.0013,1,7,8,2011-07-05,03,Tuesday,July,Fall,sunny,non-holiday
2790,2011-07-05 04:00:00,3,0,1,1,27.06,31.06,69,11.0014,1,4,5,2011-07-05,04,Tuesday,July,Fall,sunny,non-holiday
2791,2011-07-05 05:00:00,3,0,1,1,27.06,31.06,69,0.0,1,19,20,2011-07-05,05,Tuesday,July,Fall,sunny,non-holiday
2792,2011-07-05 06:00:00,3,0,1,1,27.06,31.06,74,6.0032,3,91,94,2011-07-05,06,Tuesday,July,Fall,sunny,non-holiday
2793,2011-07-05 07:00:00,3,0,1,1,28.7,32.575,65,6.0032,22,248,270,2011-07-05,07,Tuesday,July,Fall,sunny,non-holiday
2794,2011-07-05 08:00:00,3,0,1,1,29.52,34.09,62,8.9981,41,391,432,2011-07-05,08,Tuesday,July,Fall,sunny,non-holiday
2795,2011-07-05 09:00:00,3,0,1,1,30.34,34.09,58,8.9981,50,177,227,2011-07-05,09,Tuesday,July,Fall,sunny,non-holiday
2796,2011-07-05 10:00:00,3,0,1,1,31.16,34.85,52,7.0015,55,84,139,2011-07-05,10,Tuesday,July,Fall,sunny,non-holiday
2797,2011-07-05 11:00:00,3,0,1,1,31.98,34.85,46,7.0015,75,97,172,2011-07-05,11,Tuesday,July,Fall,sunny,non-holiday
2798,2011-07-05 12:00:00,3,0,1,1,32.8,36.365,43,7.0015,71,130,201,2011-07-05,12,Tuesday,July,Fall,sunny,non-holiday
2799,2011-07-05 13:00:00,3,0,1,1,33.62,37.12,43,7.0015,67,136,203,2011-07-05,13,Tuesday,July,Fall,sunny,non-holiday
2800,2011-07-05 14:00:00,3,0,1,1,32.8,37.12,49,11.0014,66,112,178,2011-07-05,14,Tuesday,July,Fall,sunny,non-holiday
2801,2011-07-05 15:00:00,3,0,1,1,33.62,37.12,43,0.0,51,111,162,2011-07-05,15,Tuesday,July,Fall,sunny,non-holiday
2802,2011-07-05 16:00:00,3,0,1,1,33.62,37.88,46,7.0015,79,202,281,2011-07-05,16,Tuesday,July,Fall,sunny,non-holiday
2803,2011-07-05 17:00:00,3,0,1,1,33.62,37.88,46,7.0015,79,466,545,2011-07-05,17,Tuesday,July,Fall,sunny,non-holiday
2804,2011-07-05 18:00:00,3,0,1,1,32.8,37.88,55,11.0014,70,426,496,2011-07-05,18,Tuesday,July,Fall,sunny,non-holiday
2805,2011-07-05 19:00:00,3,0,1,1,32.8,38.635,59,8.9981,71,297,368,2011-07-05,19,Tuesday,July,Fall,sunny,non-holiday
2806,2011-07-05 20:00:00,3,0,1,1,31.16,36.365,66,7.0015,59,225,284,2011-07-05,20,Tuesday,July,Fall,sunny,non-holiday
2807,2011-07-05 21:00:00,3,0,1,1,31.98,37.12,62,16.9979,77,168,245,2011-07-05,21,Tuesday,July,Fall,sunny,non-holiday
2808,2011-07-05 22:00:00,3,0,1,1,31.16,36.365,66,15.0013,31,124,155,2011-07-05,22,Tuesday,July,Fall,sunny,non-holiday
2809,2011-07-05 23:00:00,3,0,1,1,30.34,34.85,66,11.0014,19,54,73,2011-07-05,23,Tuesday,July,Fall,sunny,non-holiday
2810,2011-07-06 00:00:00,3,0,1,1,29.52,34.85,74,12.998,11,26,37,2011-07-06,00,Wednesday,July,Fall,sunny,non-holiday
2811,2011-07-06 01:00:00,3,0,1,1,28.7,33.335,74,8.9981,4,11,15,2011-07-06,01,Wednesday,July,Fall,sunny,non-holiday
2812,2011-07-06 02:00:00,3,0,1,1,28.7,33.335,79,6.0032,1,4,5,2011-07-06,02,Wednesday,July,Fall,sunny,non-holiday
2813,2011-07-06 03:00:00,3,0,1,1,28.7,33.335,79,0.0,0,6,6,2011-07-06,03,Wednesday,July,Fall,sunny,non-holiday
2814,2011-07-06 04:00:00,3,0,1,2,27.88,31.82,83,6.0032,0,6,6,2011-07-06,04,Wednesday,July,Fall,cloudy,non-holiday
2815,2011-07-06 05:00:00,3,0,1,1,27.88,31.82,83,6.0032,5,30,35,2011-07-06,05,Wednesday,July,Fall,sunny,non-holiday
2816,2011-07-06 06:00:00,3,0,1,1,28.7,33.335,79,6.0032,9,112,121,2011-07-06,06,Wednesday,July,Fall,sunny,non-holiday
2817,2011-07-06 07:00:00,3,0,1,2,29.52,34.85,79,0.0,24,288,312,2011-07-06,07,Wednesday,July,Fall,cloudy,non-holiday
2818,2011-07-06 08:00:00,3,0,1,2,29.52,34.85,74,7.0015,31,397,428,2011-07-06,08,Wednesday,July,Fall,cloudy,non-holiday
2819,2011-07-06 09:00:00,3,0,1,3,28.7,33.335,79,12.998,31,158,189,2011-07-06,09,Wednesday,July,Fall,rainly,non-holiday
2820,2011-07-06 10:00:00,3,0,1,3,28.7,33.335,79,6.0032,13,30,43,2011-07-06,10,Wednesday,July,Fall,rainly,non-holiday
2821,2011-07-06 11:00:00,3,0,1,2,29.52,34.85,74,0.0,24,103,127,2011-07-06,11,Wednesday,July,Fall,cloudy,non-holiday
2822,2011-07-06 12:00:00,3,0,1,2,30.34,34.85,66,6.0032,38,114,152,2011-07-06,12,Wednesday,July,Fall,cloudy,non-holiday
2823,2011-07-06 13:00:00,3,0,1,2,30.34,34.85,70,7.0015,33,107,140,2011-07-06,13,Wednesday,July,Fall,cloudy,non-holiday
2824,2011-07-06 14:00:00,3,0,1,1,31.16,36.365,66,19.0012,50,113,163,2011-07-06,14,Wednesday,July,Fall,sunny,non-holiday
2825,2011-07-06 15:00:00,3,0,1,1,31.16,36.365,70,19.0012,55,130,185,2011-07-06,15,Wednesday,July,Fall,sunny,non-holiday
2826,2011-07-06 16:00:00,3,0,1,1,31.16,36.365,70,16.9979,57,218,275,2011-07-06,16,Wednesday,July,Fall,sunny,non-holiday
2827,2011-07-06 17:00:00,3,0,1,1,31.98,37.12,59,15.0013,79,517,596,2011-07-06,17,Wednesday,July,Fall,sunny,non-holiday
2828,2011-07-06 18:00:00,3,0,1,1,31.16,35.605,62,12.998,77,486,563,2011-07-06,18,Wednesday,July,Fall,sunny,non-holiday
2829,2011-07-06 19:00:00,3,0,1,1,30.34,34.85,70,15.0013,71,323,394,2011-07-06,19,Wednesday,July,Fall,sunny,non-holiday
2830,2011-07-06 20:00:00,3,0,1,1,29.52,34.85,74,16.9979,55,257,312,2011-07-06,20,Wednesday,July,Fall,sunny,non-holiday
2831,2011-07-06 21:00:00,3,0,1,1,28.7,33.335,79,12.998,66,175,241,2011-07-06,21,Wednesday,July,Fall,sunny,non-holiday
2832,2011-07-06 22:00:00,3,0,1,1,28.7,33.335,79,12.998,30,156,186,2011-07-06,22,Wednesday,July,Fall,sunny,non-holiday
2833,2011-07-06 23:00:00,3,0,1,1,27.88,31.82,83,15.0013,20,78,98,2011-07-06,23,Wednesday,July,Fall,sunny,non-holiday
2834,2011-07-07 00:00:00,3,0,1,1,27.06,29.545,89,8.9981,6,29,35,2011-07-07,00,Thursday,July,Fall,sunny,non-holiday
2835,2011-07-07 01:00:00,3,0,1,1,27.06,29.545,89,12.998,2,14,16,2011-07-07,01,Thursday,July,Fall,sunny,non-holiday
2836,2011-07-07 02:00:00,3,0,1,1,27.06,29.545,89,12.998,1,7,8,2011-07-07,02,Thursday,July,Fall,sunny,non-holiday
2837,2011-07-07 03:00:00,3,0,1,1,26.24,28.03,94,7.0015,2,2,4,2011-07-07,03,Thursday,July,Fall,sunny,non-holiday
2838,2011-07-07 04:00:00,3,0,1,1,26.24,28.79,89,7.0015,0,4,4,2011-07-07,04,Thursday,July,Fall,sunny,non-holiday
2839,2011-07-07 05:00:00,3,0,1,1,26.24,28.79,89,7.0015,2,30,32,2011-07-07,05,Thursday,July,Fall,sunny,non-holiday
2840,2011-07-07 06:00:00,3,0,1,2,26.24,28.79,89,8.9981,11,107,118,2011-07-07,06,Thursday,July,Fall,cloudy,non-holiday
2841,2011-07-07 07:00:00,3,0,1,2,27.06,29.545,89,7.0015,13,279,292,2011-07-07,07,Thursday,July,Fall,cloudy,non-holiday
2842,2011-07-07 08:00:00,3,0,1,2,28.7,33.335,79,12.998,28,415,443,2011-07-07,08,Thursday,July,Fall,cloudy,non-holiday
2843,2011-07-07 09:00:00,3,0,1,1,30.34,34.85,70,11.0014,25,154,179,2011-07-07,09,Thursday,July,Fall,sunny,non-holiday
2844,2011-07-07 10:00:00,3,0,1,1,31.98,37.12,62,0.0,29,72,101,2011-07-07,10,Thursday,July,Fall,sunny,non-holiday
2845,2011-07-07 11:00:00,3,0,1,1,33.62,38.635,52,8.9981,30,112,142,2011-07-07,11,Thursday,July,Fall,sunny,non-holiday
2846,2011-07-07 12:00:00,3,0,1,1,34.44,38.635,41,0.0,32,139,171,2011-07-07,12,Thursday,July,Fall,sunny,non-holiday
2847,2011-07-07 13:00:00,3,0,1,1,35.26,39.395,41,0.0,48,107,155,2011-07-07,13,Thursday,July,Fall,sunny,non-holiday
2848,2011-07-07 14:00:00,3,0,1,1,35.26,39.395,41,16.9979,39,121,160,2011-07-07,14,Thursday,July,Fall,sunny,non-holiday
2849,2011-07-07 15:00:00,3,0,1,1,35.26,39.395,41,16.9979,47,119,166,2011-07-07,15,Thursday,July,Fall,sunny,non-holiday
2850,2011-07-07 16:00:00,3,0,1,1,35.26,38.635,39,15.0013,47,218,265,2011-07-07,16,Thursday,July,Fall,sunny,non-holiday
2851,2011-07-07 17:00:00,3,0,1,1,35.26,37.88,36,16.9979,80,489,569,2011-07-07,17,Thursday,July,Fall,sunny,non-holiday
2852,2011-07-07 18:00:00,3,0,1,1,34.44,37.88,44,19.9995,70,492,562,2011-07-07,18,Thursday,July,Fall,sunny,non-holiday
2853,2011-07-07 19:00:00,3,0,1,1,33.62,38.635,52,19.0012,79,286,365,2011-07-07,19,Thursday,July,Fall,sunny,non-holiday
2854,2011-07-07 20:00:00,3,0,1,1,31.16,35.605,58,23.9994,61,224,285,2011-07-07,20,Thursday,July,Fall,sunny,non-holiday
2855,2011-07-07 21:00:00,3,0,1,1,30.34,34.09,62,11.0014,39,170,209,2011-07-07,21,Thursday,July,Fall,sunny,non-holiday
2856,2011-07-07 22:00:00,3,0,1,1,30.34,34.09,62,11.0014,32,150,182,2011-07-07,22,Thursday,July,Fall,sunny,non-holiday
2857,2011-07-07 23:00:00,3,0,1,1,29.52,34.09,66,0.0,31,98,129,2011-07-07,23,Thursday,July,Fall,sunny,non-holiday
2858,2011-07-08 00:00:00,3,0,1,1,30.34,34.85,66,7.0015,6,41,47,2011-07-08,00,Friday,July,Fall,sunny,non-holiday
2859,2011-07-08 01:00:00,3,0,1,1,29.52,34.85,79,0.0,9,25,34,2011-07-08,01,Friday,July,Fall,sunny,non-holiday
2860,2011-07-08 02:00:00,3,0,1,2,28.7,33.335,74,11.0014,10,12,22,2011-07-08,02,Friday,July,Fall,cloudy,non-holiday
2861,2011-07-08 03:00:00,3,0,1,1,27.88,31.82,79,7.0015,2,4,6,2011-07-08,03,Friday,July,Fall,sunny,non-holiday
2862,2011-07-08 04:00:00,3,0,1,1,28.7,33.335,79,16.9979,7,4,11,2011-07-08,04,Friday,July,Fall,sunny,non-holiday
2863,2011-07-08 05:00:00,3,0,1,1,27.88,31.82,79,16.9979,3,24,27,2011-07-08,05,Friday,July,Fall,sunny,non-holiday
2864,2011-07-08 06:00:00,3,0,1,1,28.7,33.335,74,7.0015,11,91,102,2011-07-08,06,Friday,July,Fall,sunny,non-holiday
2865,2011-07-08 07:00:00,3,0,1,2,28.7,33.335,79,12.998,30,302,332,2011-07-08,07,Friday,July,Fall,cloudy,non-holiday
2866,2011-07-08 08:00:00,3,0,1,2,29.52,34.85,74,16.9979,36,421,457,2011-07-08,08,Friday,July,Fall,cloudy,non-holiday
2867,2011-07-08 09:00:00,3,0,1,2,31.16,36.365,70,19.9995,30,211,241,2011-07-08,09,Friday,July,Fall,cloudy,non-holiday
2868,2011-07-08 10:00:00,3,0,1,2,30.34,34.85,70,23.9994,30,108,138,2011-07-08,10,Friday,July,Fall,cloudy,non-holiday
2869,2011-07-08 11:00:00,3,0,1,2,30.34,35.605,74,16.9979,61,104,165,2011-07-08,11,Friday,July,Fall,cloudy,non-holiday
2870,2011-07-08 12:00:00,3,0,1,2,31.16,36.365,70,19.0012,49,164,213,2011-07-08,12,Friday,July,Fall,cloudy,non-holiday
2871,2011-07-08 13:00:00,3,0,1,2,31.98,37.88,66,19.0012,54,175,229,2011-07-08,13,Friday,July,Fall,cloudy,non-holiday
2872,2011-07-08 14:00:00,3,0,1,2,32.8,39.395,63,23.9994,53,163,216,2011-07-08,14,Friday,July,Fall,cloudy,non-holiday
2873,2011-07-08 15:00:00,3,0,1,2,32.8,39.395,63,23.9994,39,102,141,2011-07-08,15,Friday,July,Fall,cloudy,non-holiday
2874,2011-07-08 16:00:00,3,0,1,3,27.88,31.82,83,30.0026,27,105,132,2011-07-08,16,Friday,July,Fall,rainly,non-holiday
2875,2011-07-08 17:00:00,3,0,1,3,27.06,29.545,89,30.0026,6,161,167,2011-07-08,17,Friday,July,Fall,rainly,non-holiday
2876,2011-07-08 18:00:00,3,0,1,1,27.06,30.305,83,6.0032,35,281,316,2011-07-08,18,Friday,July,Fall,sunny,non-holiday
2877,2011-07-08 19:00:00,3,0,1,1,27.06,30.305,83,6.0032,45,225,270,2011-07-08,19,Friday,July,Fall,sunny,non-holiday
2878,2011-07-08 20:00:00,3,0,1,1,27.06,30.305,83,11.0014,30,220,250,2011-07-08,20,Friday,July,Fall,sunny,non-holiday
2879,2011-07-08 21:00:00,3,0,1,2,27.06,30.305,83,16.9979,46,158,204,2011-07-08,21,Friday,July,Fall,cloudy,non-holiday
2880,2011-07-08 22:00:00,3,0,1,2,27.06,30.305,78,12.998,33,136,169,2011-07-08,22,Friday,July,Fall,cloudy,non-holiday
2881,2011-07-08 23:00:00,3,0,1,2,27.06,30.305,78,6.0032,40,111,151,2011-07-08,23,Friday,July,Fall,cloudy,non-holiday
2882,2011-07-09 00:00:00,3,0,0,2,27.06,30.305,83,8.9981,31,90,121,2011-07-09,00,Saturday,July,Fall,cloudy,non-holiday
2883,2011-07-09 01:00:00,3,0,0,2,26.24,28.79,89,7.0015,5,48,53,2011-07-09,01,Saturday,July,Fall,cloudy,non-holiday
2884,2011-07-09 02:00:00,3,0,0,1,26.24,28.79,89,11.0014,12,43,55,2011-07-09,02,Saturday,July,Fall,sunny,non-holiday
2885,2011-07-09 03:00:00,3,0,0,1,26.24,28.79,89,8.9981,7,23,30,2011-07-09,03,Saturday,July,Fall,sunny,non-holiday
2886,2011-07-09 04:00:00,3,0,0,1,26.24,28.79,83,15.0013,2,4,6,2011-07-09,04,Saturday,July,Fall,sunny,non-holiday
2887,2011-07-09 05:00:00,3,0,0,2,25.42,28.03,88,11.0014,4,11,15,2011-07-09,05,Saturday,July,Fall,cloudy,non-holiday
2888,2011-07-09 06:00:00,3,0,0,2,26.24,28.79,83,12.998,11,27,38,2011-07-09,06,Saturday,July,Fall,cloudy,non-holiday
2889,2011-07-09 07:00:00,3,0,0,1,27.06,30.305,78,12.998,21,50,71,2011-07-09,07,Saturday,July,Fall,sunny,non-holiday
2890,2011-07-09 08:00:00,3,0,0,1,28.7,32.575,70,16.9979,68,114,182,2011-07-09,08,Saturday,July,Fall,sunny,non-holiday
2891,2011-07-09 09:00:00,3,0,0,1,30.34,34.09,58,19.0012,77,170,247,2011-07-09,09,Saturday,July,Fall,sunny,non-holiday
2892,2011-07-09 10:00:00,3,0,0,1,31.16,34.85,52,11.0014,87,177,264,2011-07-09,10,Saturday,July,Fall,sunny,non-holiday
2893,2011-07-09 11:00:00,3,0,0,1,31.98,34.85,46,19.9995,101,189,290,2011-07-09,11,Saturday,July,Fall,sunny,non-holiday
2894,2011-07-09 12:00:00,3,0,0,1,32.8,36.365,46,16.9979,145,221,366,2011-07-09,12,Saturday,July,Fall,sunny,non-holiday
2895,2011-07-09 13:00:00,3,0,0,1,33.62,37.12,41,15.0013,167,249,416,2011-07-09,13,Saturday,July,Fall,sunny,non-holiday
2896,2011-07-09 14:00:00,3,0,0,1,34.44,37.12,36,8.9981,158,215,373,2011-07-09,14,Saturday,July,Fall,sunny,non-holiday
2897,2011-07-09 15:00:00,3,0,0,1,34.44,36.365,34,6.0032,182,220,402,2011-07-09,15,Saturday,July,Fall,sunny,non-holiday
2898,2011-07-09 16:00:00,3,0,0,1,33.62,36.365,38,0.0,171,245,416,2011-07-09,16,Saturday,July,Fall,sunny,non-holiday
2899,2011-07-09 17:00:00,3,0,0,1,34.44,36.365,32,0.0,160,241,401,2011-07-09,17,Saturday,July,Fall,sunny,non-holiday
2900,2011-07-09 18:00:00,3,0,0,1,33.62,36.365,36,7.0015,132,246,378,2011-07-09,18,Saturday,July,Fall,sunny,non-holiday
2901,2011-07-09 19:00:00,3,0,0,1,31.16,34.85,55,11.0014,128,178,306,2011-07-09,19,Saturday,July,Fall,sunny,non-holiday
2902,2011-07-09 20:00:00,3,0,0,1,31.16,35.605,58,15.0013,129,185,314,2011-07-09,20,Saturday,July,Fall,sunny,non-holiday
2903,2011-07-09 21:00:00,3,0,0,1,30.34,34.09,58,11.0014,83,155,238,2011-07-09,21,Saturday,July,Fall,sunny,non-holiday
2904,2011-07-09 22:00:00,3,0,0,1,29.52,34.09,62,11.0014,60,154,214,2011-07-09,22,Saturday,July,Fall,sunny,non-holiday
2905,2011-07-09 23:00:00,3,0,0,1,29.52,33.335,58,12.998,47,93,140,2011-07-09,23,Saturday,July,Fall,sunny,non-holiday
2906,2011-07-10 00:00:00,3,0,0,1,28.7,32.575,61,11.0014,42,112,154,2011-07-10,00,Sunday,July,Fall,sunny,non-holiday
2907,2011-07-10 01:00:00,3,0,0,1,28.7,32.575,61,8.9981,19,94,113,2011-07-10,01,Sunday,July,Fall,sunny,non-holiday
2908,2011-07-10 02:00:00,3,0,0,1,27.88,31.82,69,6.0032,28,68,96,2011-07-10,02,Sunday,July,Fall,sunny,non-holiday
2909,2011-07-10 03:00:00,3,0,0,1,27.06,31.06,74,6.0032,6,19,25,2011-07-10,03,Sunday,July,Fall,sunny,non-holiday
2910,2011-07-10 04:00:00,3,0,0,1,27.06,31.06,69,6.0032,0,5,5,2011-07-10,04,Sunday,July,Fall,sunny,non-holiday
2911,2011-07-10 05:00:00,3,0,0,1,27.06,31.06,74,0.0,7,10,17,2011-07-10,05,Sunday,July,Fall,sunny,non-holiday
2912,2011-07-10 06:00:00,3,0,0,1,26.24,29.545,78,6.0032,8,17,25,2011-07-10,06,Sunday,July,Fall,sunny,non-holiday
2913,2011-07-10 07:00:00,3,0,0,1,28.7,32.575,70,6.0032,27,38,65,2011-07-10,07,Sunday,July,Fall,sunny,non-holiday
2914,2011-07-10 08:00:00,3,0,0,1,29.52,34.09,66,0.0,27,65,92,2011-07-10,08,Sunday,July,Fall,sunny,non-holiday
2915,2011-07-10 09:00:00,3,0,0,1,30.34,34.85,66,6.0032,62,107,169,2011-07-10,09,Sunday,July,Fall,sunny,non-holiday
2916,2011-07-10 10:00:00,3,0,0,1,31.16,34.85,55,8.9981,95,173,268,2011-07-10,10,Sunday,July,Fall,sunny,non-holiday
2917,2011-07-10 11:00:00,3,0,0,1,31.98,36.365,55,12.998,110,177,287,2011-07-10,11,Sunday,July,Fall,sunny,non-holiday
2918,2011-07-10 12:00:00,3,0,0,1,33.62,37.88,46,19.0012,133,244,377,2011-07-10,12,Sunday,July,Fall,sunny,non-holiday
2919,2011-07-10 13:00:00,3,0,0,1,32.8,36.365,46,19.9995,139,228,367,2011-07-10,13,Sunday,July,Fall,sunny,non-holiday
2920,2011-07-10 14:00:00,3,0,0,1,33.62,37.12,41,22.0028,122,227,349,2011-07-10,14,Sunday,July,Fall,sunny,non-holiday
2921,2011-07-10 15:00:00,3,0,0,1,34.44,37.12,39,19.0012,142,219,361,2011-07-10,15,Sunday,July,Fall,sunny,non-holiday
2922,2011-07-10 16:00:00,3,0,0,1,34.44,37.88,41,19.0012,128,244,372,2011-07-10,16,Sunday,July,Fall,sunny,non-holiday
2923,2011-07-10 17:00:00,3,0,0,1,34.44,37.12,36,15.0013,146,217,363,2011-07-10,17,Sunday,July,Fall,sunny,non-holiday
2924,2011-07-10 18:00:00,3,0,0,1,33.62,37.12,43,19.0012,141,222,363,2011-07-10,18,Sunday,July,Fall,sunny,non-holiday
2925,2011-07-10 19:00:00,3,0,0,1,32.8,37.12,49,22.0028,120,183,303,2011-07-10,19,Sunday,July,Fall,sunny,non-holiday
2926,2011-07-10 20:00:00,3,0,0,1,31.16,34.85,55,12.998,101,167,268,2011-07-10,20,Sunday,July,Fall,sunny,non-holiday
2927,2011-07-10 21:00:00,3,0,0,1,30.34,34.09,62,16.9979,65,162,227,2011-07-10,21,Sunday,July,Fall,sunny,non-holiday
2928,2011-07-10 22:00:00,3,0,0,1,30.34,34.85,66,15.0013,56,87,143,2011-07-10,22,Sunday,July,Fall,sunny,non-holiday
2929,2011-07-10 23:00:00,3,0,0,1,29.52,34.09,66,16.9979,19,53,72,2011-07-10,23,Sunday,July,Fall,sunny,non-holiday
2930,2011-07-11 00:00:00,3,0,1,1,28.7,32.575,65,12.998,10,25,35,2011-07-11,00,Monday,July,Fall,sunny,non-holiday
2931,2011-07-11 01:00:00,3,0,1,1,28.7,32.575,61,19.0012,5,5,10,2011-07-11,01,Monday,July,Fall,sunny,non-holiday
2932,2011-07-11 02:00:00,3,0,1,1,28.7,32.575,61,15.0013,8,4,12,2011-07-11,02,Monday,July,Fall,sunny,non-holiday
2933,2011-07-11 03:00:00,3,0,1,1,27.88,31.82,65,11.0014,2,8,10,2011-07-11,03,Monday,July,Fall,sunny,non-holiday
